index,l(w),l(x),l(y),l(xy),l(yx),l(y*x),l(y\lefttriangle x),\mu_1,\mu_2,\mu_3,\mu_4,\mu_5,\delta(x_12),\delta(x_13),\delta(x_14),\delta(x_15),\delta(x_23),\delta(x_24),\delta(x_25),\delta(x_34),\delta(x_35),\delta(x_45),\delta(y^-1_12),\delta(y^-1_13),\delta(y^-1_14),\delta(y^-1_15),\delta(y^-1_23),\delta(y^-1_24),\delta(y^-1_25),\delta(y^-1_34),\delta(y^-1_35),\delta(y^-1_45),dimension,components
187,45,0,9,9,9,9,9,5,4,-1,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,27,10
188,61,0,9,9,9,9,9,8,3,-1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,35,70
189,41,0,9,9,9,9,9,5,2,1,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,24,27
190,39,0,9,9,9,9,9,4,3,1,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,24,5
191,57,0,9,9,9,9,9,7,3,0,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,33,70
192,69,0,9,9,9,9,9,7,6,-1,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,39,105
193,55,0,9,9,9,9,9,7,2,1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,31,75
194,81,0,9,9,9,9,9,8,7,-1,-6,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,45,224
195,67,0,9,9,9,9,9,8,3,1,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,38,85
196,77,0,9,9,9,9,9,8,5,1,-6,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,43,291
197,69,0,9,9,9,9,9,7,4,2,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,39,81
198,45,0,9,9,9,9,9,7,1,-1,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,26,24
199,59,0,9,9,9,9,9,8,3,-2,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,33,60
200,41,0,9,9,9,9,9,6,1,0,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,24,35
201,37,0,9,9,9,9,9,4,3,0,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,23,6
202,67,0,9,9,9,9,9,7,6,-2,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,38,46
203,35,0,9,9,9,9,9,4,2,1,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,21,14
204,51,0,9,9,9,9,9,6,3,0,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,30,41
205,65,0,9,9,9,9,9,8,3,0,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,37,125
206,61,0,9,9,9,9,9,7,3,1,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,35,60
207,59,0,9,9,9,9,9,6,4,1,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,34,72
208,75,0,9,9,9,9,9,8,5,0,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,42,344
209,73,0,9,9,9,9,9,7,6,0,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,41,210
210,65,0,9,9,9,9,9,8,4,-2,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,36,96
211,61,0,9,9,9,9,9,7,4,-1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,35,60
212,59,0,9,9,9,9,9,6,5,-1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,34,40
213,43,0,9,9,9,9,9,5,2,1,-2,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,25,30
214,57,0,9,9,9,9,9,6,4,0,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,33,70
215,73,0,9,9,9,9,9,8,5,-1,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,41,225
216,55,0,9,9,9,9,9,6,3,1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,32,33
217,51,0,9,9,9,9,9,5,3,2,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,29,30
218,65,0,9,9,9,9,9,6,5,1,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,37,104
219,57,0,9,9,9,9,9,5,4,2,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,33,15
220,41,0,9,9,9,9,9,5,2,0,-1,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,24,35
221,57,0,9,9,9,9,9,7,3,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,32,85
222,71,0,9,9,9,9,9,8,5,-2,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,39,135
223,51,0,9,9,9,9,9,6,2,1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,29,52
224,49,0,9,9,9,9,9,5,3,1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,29,11
225,63,0,9,9,9,9,9,6,5,0,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,36,90
226,49,0,9,9,9,9,9,6,2,0,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,28,54
227,47,0,9,9,9,9,9,5,3,0,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,27,54
228,61,0,9,9,9,9,9,6,5,-1,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,34,96
229,63,0,9,9,9,9,9,8,2,0,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,36,21
230,59,0,9,9,9,9,9,6,4,0,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,34,40
231,59,0,9,9,9,9,9,7,2,1,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,33,80
232,57,0,9,9,9,9,9,6,3,1,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,33,21
233,59,0,9,9,9,9,9,8,1,0,-1,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,33,49
234,53,0,9,9,9,9,9,5,4,0,-1,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,30,70
235,53,0,9,9,9,9,9,6,2,1,-1,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,30,40
236,72,0,8,8,8,8,8,8,7,-4,-5,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,39,16
237,32,0,8,8,8,8,8,6,0,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,19,1
238,30,0,8,8,8,8,8,5,1,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,18,4
239,42,0,8,8,8,8,8,5,4,-2,-3,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,24,6
240,60,0,8,8,8,8,8,8,4,-3,-4,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,33,19
241,66,0,8,8,8,8,8,8,5,-3,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,36,22
242,64,0,8,8,8,8,8,7,6,-3,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,35,15
243,34,0,8,8,8,8,8,4,3,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,20,5
244,56,0,8,8,8,8,8,6,5,-2,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,31,13
245,72,0,8,8,8,8,8,8,6,-3,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,39,24
246,42,0,8,8,8,8,8,5,3,-1,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,24,9
247,54,0,8,8,8,8,8,8,1,-1,-2,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,30,10
248,52,0,8,8,8,8,8,7,2,-1,-2,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,29,13
249,70,0,8,8,8,8,8,7,6,-2,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,38,21
250,60,0,8,8,8,8,8,8,2,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,33,16
251,48,0,8,8,8,8,8,5,3,0,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,27,9
252,50,0,8,8,8,8,8,6,2,0,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,28,9
253,54,0,8,8,8,8,8,5,4,0,-1,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,30,10
254,46,0,8,8,8,8,8,4,3,1,0,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,26,3
255,78,0,8,8,8,8,8,8,4,3,-7,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,43,115
256,76,0,8,8,8,8,8,7,5,3,-7,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,42,44
257,70,0,8,8,8,8,8,8,6,-3,-5,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,39,15
258,26,0,8,8,8,8,8,4,1,0,-2,-3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,17,3
259,24,0,8,8,8,8,8,3,2,0,-2,-3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,15,4
260,44,0,8,8,8,8,8,7,1,-1,-3,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,26,10
261,42,0,8,8,8,8,8,6,2,-1,-3,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,25,12
262,64,0,8,8,8,8,8,8,4,-2,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,36,36
263,52,0,8,8,8,8,8,8,1,-1,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,30,18
264,58,0,8,8,8,8,8,8,2,-1,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,33,35
265,62,0,8,8,8,8,8,7,4,-1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,35,25
266,46,0,8,8,8,8,8,5,3,0,-2,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,27,6
267,54,0,8,8,8,8,8,6,3,0,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,31,15
268,70,0,8,8,8,8,8,8,4,-1,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,39,45
269,46,0,8,8,8,8,8,5,2,1,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,27,3
270,40,0,8,8,8,8,8,6,1,0,-3,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,24,14
271,54,0,8,8,8,8,8,7,3,-1,-4,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,31,42
272,28,0,8,8,8,8,8,3,2,1,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,17,6
273,50,0,8,8,8,8,8,5,4,0,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,28,17
274,80,0,8,8,8,8,8,8,7,-2,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,43,37
275,36,0,8,8,8,8,8,4,2,1,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,22,4
276,72,0,8,8,8,8,8,7,6,-1,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,39,32
277,42,0,8,8,8,8,8,4,3,1,-2,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,24,12
278,50,0,8,8,8,8,8,5,3,1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,29,9
279,68,0,8,8,8,8,8,8,3,0,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,38,86
280,52,0,8,8,8,8,8,6,2,1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,30,21
281,60,0,8,8,8,8,8,7,2,1,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,34,34
282,78,0,8,8,8,8,8,8,7,-2,-6,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,42,36
283,34,0,8,8,8,8,8,4,2,1,-3,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,21,5
284,48,0,8,8,8,8,8,5,4,0,-4,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,27,16
285,72,0,8,8,8,8,8,8,5,-1,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,40,91
286,42,0,8,8,8,8,8,5,2,1,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,25,16
287,58,0,8,8,8,8,8,7,3,0,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,33,69
288,50,0,8,8,8,8,8,6,2,1,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,29,33
289,56,0,8,8,8,8,8,6,3,1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,32,37
290,58,0,8,8,8,8,8,7,2,1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,33,56
291,58,0,8,8,8,8,8,5,4,2,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,32,24
292,64,0,8,8,8,8,8,8,3,0,-5,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,36,116
293,56,0,8,8,8,8,8,7,2,1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,32,60
294,74,0,8,8,8,8,8,7,6,0,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,40,39
295,52,0,8,8,8,8,8,5,3,2,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,30,15
296,66,0,8,8,8,8,8,6,5,1,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,36,32
297,66,0,8,8,8,8,8,7,3,2,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,37,90
298,60,0,8,8,8,8,8,7,3,1,-5,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,34,75
299,56,0,8,8,8,8,8,5,4,2,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,31,23
300,74,0,8,8,8,8,8,8,4,1,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,41,165
301,70,0,8,8,8,8,8,7,4,2,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,39,93
302,60,0,8,8,8,8,8,5,4,3,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,33,25
303,72,0,8,8,8,8,8,8,4,1,-6,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,40,147
304,64,0,8,8,8,8,8,7,3,2,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,36,81
305,68,0,8,8,8,8,8,7,4,2,-6,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,38,73
306,82,0,8,8,8,8,8,8,6,1,-7,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,45,91
307,64,0,8,8,8,8,8,6,4,3,-6,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,36,20
308,78,0,8,8,8,8,8,7,6,2,-7,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,42,41
309,72,0,8,8,8,8,8,7,4,3,-6,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,40,76
310,75,0,9,9,9,9,9,8,4,2,-6,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,42,109
311,73,0,9,9,9,9,9,7,5,2,-6,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,41,41
312,57,0,9,9,9,9,9,5,4,3,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,32,14
313,63,0,9,9,9,9,9,6,4,3,-6,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,35,35
314,79,0,9,9,9,9,9,8,5,2,-7,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,43,128
315,77,0,9,9,9,9,9,8,4,3,-7,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,42,105
316,65,0,9,9,9,9,9,6,4,3,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,37,20
317,31,0,9,9,9,9,9,6,0,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,19,1
318,59,0,9,9,9,9,9,8,4,-3,-4,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,33,19
319,33,0,9,9,9,9,9,4,3,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,20,10
320,25,0,9,9,9,9,9,4,1,0,-2,-3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,16,5
321,45,0,9,9,9,9,9,8,0,-1,-3,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,26,5
322,27,0,9,9,9,9,9,4,1,0,-1,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,18,4
323,47,0,9,9,9,9,9,8,0,-1,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,28,4
324,45,0,9,9,9,9,9,7,1,-1,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,27,15
325,41,0,9,9,9,9,9,5,3,-1,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,25,10
326,57,0,9,9,9,9,9,7,4,-2,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,33,39
327,33,0,9,9,9,9,9,5,1,0,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,21,6
328,31,0,9,9,9,9,9,4,2,0,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,20,4
329,63,0,9,9,9,9,9,8,4,-2,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,36,51
330,65,0,9,9,9,9,9,7,6,-2,-5,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,36,41
331,35,0,9,9,9,9,9,4,3,0,-3,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,21,11
332,55,0,9,9,9,9,9,8,2,-1,-4,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,31,41
333,51,0,9,9,9,9,9,6,4,-1,-4,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,29,32
334,49,0,9,9,9,9,9,6,3,-1,-2,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,29,40
335,67,0,9,9,9,9,9,7,6,-2,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,37,77
336,39,0,9,9,9,9,9,5,2,0,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,24,20
337,53,0,9,9,9,9,9,6,4,-1,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,31,30
338,69,0,9,9,9,9,9,8,5,-2,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,39,105
339,77,0,9,9,9,9,9,8,7,-2,-6,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,42,74
340,53,0,9,9,9,9,9,8,1,0,-4,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,30,30
341,51,0,9,9,9,9,9,7,2,0,-4,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,29,40
342,49,0,9,9,9,9,9,6,3,0,-4,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,28,38
343,65,0,9,9,9,9,9,8,4,-1,-5,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,36,78
344,59,0,9,9,9,9,9,8,2,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,34,110
345,57,0,9,9,9,9,9,7,3,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,33,100
346,71,0,9,9,9,9,9,8,5,-2,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,40,160
347,69,0,9,9,9,9,9,7,6,-2,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,38,89
348,75,0,9,9,9,9,9,8,6,-2,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,42,109
349,47,0,9,9,9,9,9,6,2,0,-2,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,28,55
350,63,0,9,9,9,9,9,8,3,-1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,36,186
351,61,0,9,9,9,9,9,7,4,-1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,35,115
352,41,0,9,9,9,9,9,5,2,1,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,25,10
353,59,0,9,9,9,9,9,8,2,0,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,34,70
354,57,0,9,9,9,9,9,7,3,0,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,33,60
355,59,0,9,9,9,9,9,6,5,0,-5,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,33,45
356,63,0,9,9,9,9,9,8,3,0,-5,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,35,80
357,61,0,9,9,9,9,9,7,4,0,-5,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,34,70
358,63,0,9,9,9,9,9,7,4,-1,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,36,125
359,61,0,9,9,9,9,9,6,5,-1,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,34,61
360,55,0,9,9,9,9,9,7,2,0,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,32,116
361,51,0,9,9,9,9,9,5,4,0,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,29,40
362,71,0,9,9,9,9,9,7,6,-1,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,39,112
363,61,0,9,9,9,9,9,8,2,0,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,35,180
364,77,0,9,9,9,9,9,8,6,-1,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,43,119
365,63,0,9,9,9,9,9,7,4,0,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,36,120
366,55,0,9,9,9,9,9,7,2,1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,32,40
367,53,0,9,9,9,9,9,6,3,1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,31,30
368,51,0,9,9,9,9,9,6,2,1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,30,54
369,67,0,9,9,9,9,9,8,3,0,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,38,324
370,65,0,9,9,9,9,9,7,4,0,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,37,196
371,57,0,9,9,9,9,9,7,2,1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,33,100
372,53,0,9,9,9,9,9,5,4,1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,30,41
373,71,0,9,9,9,9,9,8,4,0,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,40,325
374,75,0,9,9,9,9,9,8,5,0,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,42,220
375,47,0,9,9,9,9,9,5,2,1,0,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,28,4
